timestamp,dataset,strategy,modelo,accuracy,macro_f1,macro_precision,macro_recall,pcd,forest_size,n_clients,use_weighted,local_weight,n_estimators,seed,convergence_round
2026-05-05 03:42:03,Iris,s3_global_f1,Global,0.9,0.8997,0.9024,0.9,0.1,15,2,True,0.4,20,42,3
2026-05-05 03:42:03,Iris,s3_global_f1,Client_0,0.9333,0.9327,0.9444,0.9333,0.0833,24,2,True,0.4,20,42,3
2026-05-05 03:42:03,Iris,s3_global_f1,Client_1,0.9,0.8997,0.9024,0.9,0.1667,16,2,True,0.4,20,42,3
