timestamp,dataset,strategy,modelo,accuracy,macro_f1,macro_precision,macro_recall,pcd,forest_size,n_clients,use_weighted,local_weight,n_estimators,seed,convergence_round
2026-05-05 03:49:10,Iris,s6_perclient_f1,Global,0.9333,0.9333,0.9333,0.9333,0.3333,8,2,True,0.5,250,42,4
2026-05-05 03:49:10,Iris,s6_perclient_f1,Client_0,0.9333,0.9333,0.9333,0.9333,0.1667,31,2,True,0.5,250,42,4
2026-05-05 03:49:10,Iris,s6_perclient_f1,Client_1,0.9333,0.9333,0.9333,0.9333,0.3333,31,2,True,0.5,250,42,4
