timestamp,dataset,strategy,modelo,accuracy,macro_f1,macro_precision,macro_recall,pcd,forest_size,n_clients,use_weighted,local_weight,n_estimators,seed,convergence_round
2026-06-23 14:45:06,Iris,s6_perclient_f1,Global,0.9333,0.9333,0.9333,0.9333,0.5333,18,3,True,0.3,100,42,6
2026-06-23 14:45:06,Iris,s6_perclient_f1,Client_0,0.9333,0.9333,0.9333,0.9333,0.5333,18,3,True,0.3,100,42,6
2026-06-23 14:45:06,Iris,s6_perclient_f1,Client_1,0.9333,0.9333,0.9333,0.9333,0.4,112,3,True,0.3,100,42,6
2026-06-23 14:45:06,Iris,s6_perclient_f1,Client_2,0.9,0.8982,0.8993,0.9,0.5333,18,3,True,0.3,100,42,6
